episode,epsilon,total_reward,avg_reward,total_shaped_reward,avg_shaped_reward,avg_loss
299,0.8611062428400729,1.0,0.5,-11.215436564675858,-5.607718282337929,0.005236557752692273
300,0.8606756897186528,2.0,1.0,-7.344724000564197,-3.6723620002820985,0.004981055054148393
301,0.8602453518737936,2.0,1.0,-6.437507632487713,-3.2187538162438565,0.0071657202086810555
302,0.8598152291978567,0.0,0.0,-10.70457870029958,-5.35228935014979,0.006441813411989382
303,0.8593853215832578,3.0,1.5,-4.118543660676691,-2.0592718303383455,0.006562851168481367
304,0.8589556289224661,1.0,0.5,-10.854677524488771,-5.427338762244386,0.006373027587708618
305,0.8585261511080049,2.0,1.0,-3.5507590401870797,-1.7753795200935398,0.006459910463807839
306,0.858096888032451,2.0,1.0,-7.0335436606766955,-3.5167718303383477,0.006188233302507017
307,0.8576678395884348,1.0,0.5,-7.215212913353803,-3.6076064566769017,0.0059855394078684706
308,0.8572390056686406,1.0,0.5,-10.475337740486673,-5.237668870243336,0.006484869049995073
309,0.8568103861658064,2.0,1.0,-5.6641157904536374,-2.8320578952268187,0.0063783743039571815
310,0.8563819809727236,0.0,0.0,-9.518911623697253,-4.7594558118486265,0.00640991766804031
311,0.8559537899822373,1.0,0.5,-9.101939380074588,-4.550969690037294,0.007010387193544635
312,0.8555258130872462,1.0,0.5,-9.34142611678941,-4.670713058394705,0.006946576415960278
313,0.8550980501807026,1.0,0.5,-8.684235087774583,-4.342117543887292,0.006505139414221048
314,0.8546705011556123,2.0,1.0,-8.276795068376071,-4.1383975341880355,0.0064257887491424165
315,0.8542431659050345,1.0,0.5,-9.954256224788361,-4.977128112394181,0.006257154295620109
316,0.853816044322082,1.0,0.5,-11.059525363619741,-5.529762681809871,0.006326153384787696
317,0.8533891362999211,2.0,1.0,-5.445661204563984,-2.722830602281992,0.006346704925942634
318,0.8529624417317712,2.0,1.0,-8.196207331397263,-4.098103665698631,0.005740920103687261
319,0.8525359605109053,1.0,0.5,-9.203866136187935,-4.601933068093968,0.005710678920149803
320,0.8521096925306499,2.0,1.0,-4.051505456412919,-2.0257527282064594,0.005639472398906946
321,0.8516836376843847,1.0,0.5,-9.972441671846635,-4.9862208359233176,0.007197022544486182
322,0.8512577958655425,1.0,0.5,-8.740403467582865,-4.370201733791433,0.006184165260887572
323,0.8508321669676098,0.0,0.0,-11.075502525316946,-5.537751262658473,0.006201153440800096
324,0.850406750884126,1.0,0.5,-8.311393253241302,-4.155696626620651,0.005986182158812881
325,0.8499815475086839,2.0,1.0,-5.769947651886233,-2.8849738259431166,0.006037103302244629
326,0.8495565567349297,1.0,0.5,-6.277698420261658,-3.138849210130829,0.006050335797481239
327,0.8491317784565623,1.0,0.5,-9.775805516262515,-4.887902758131258,0.006142325737247509
328,0.8487072125673341,1.0,0.5,-6.666103641278169,-3.3330518206390845,0.005872134781841721
329,0.8482828589610505,2.0,1.0,-6.969115790453644,-3.484557895226822,0.006291968331539205
330,0.84785871753157,2.0,1.0,-6.912606456676899,-3.4563032283384496,0.00591413350908884
331,0.8474347881728043,1.0,0.5,-11.550863160643317,-5.7754315803216585,0.00735415965651295
332,0.847011070778718,1.0,0.5,-12.090349467021014,-6.045174733510507,0.006319888844154775
333,0.8465875652433287,1.0,0.5,-7.2145456032065844,-3.6072728016032922,0.005997015707793513
334,0.846164271460707,1.0,0.5,-9.39164976811145,-4.695824884055725,0.005568900487186121
335,0.8457411893249768,2.0,1.0,-7.467474768939615,-3.7337373844698076,0.0059112956747412685
336,0.8453183187303144,1.0,0.5,-10.783543660676706,-5.391771830338353,0.005470544308690088
337,0.8448956595709493,1.0,0.5,-8.295469428223948,-4.147734714111974,0.005784412659039455
338,0.8444732117411639,1.0,0.5,-9.436895778558252,-4.718447889279126,0.005684586190618575
339,0.8440509751352934,1.0,0.5,-8.96130615558645,-4.480653077793225,0.005624146403611771
340,0.8436289496477257,1.0,0.5,-10.808431457505087,-5.404215728752543,0.0051716653111257725
341,0.8432071351729019,1.0,0.5,-8.90470352743244,-4.45235176371622,0.006561021539382637
342,0.8427855316053156,1.0,0.5,-8.64663028354579,-4.323315141772895,0.005856432533556862
343,0.8423641388395129,2.0,1.0,-6.3970518167910875,-3.1985259083955437,0.005656162803726537
344,0.8419429567700932,0.0,0.0,-10.023435101323999,-5.0117175506619995,0.005652491237436022
345,0.8415219852917082,1.0,0.5,-6.147507632487708,-3.073753816243854,0.005636962102726102
346,0.8411012242990624,1.0,0.5,-8.26248715935596,-4.13124357967798,0.0054920040609847225
347,0.8406806736869129,2.0,1.0,-5.69972400056419,-2.849862000282095,0.0053194443176367455
348,0.8402603333500694,1.0,0.5,-8.493542672110598,-4.246771336055299,0.005780404081701168
349,0.8398402031833945,1.0,0.5,-7.476070777730065,-3.7380353888650326,0.005858303738225784
350,0.8394202830818028,1.0,0.5,-11.909868078717839,-5.954934039358919,0.005702903885394335
351,0.839000572940262,1.0,0.5,-8.670147186257616,-4.335073593128808,0.006908093491303069
352,0.8385810726537919,2.0,1.0,-7.327830107998945,-3.6639150539994727,0.006036029444741351
353,0.8381617821174651,2.0,1.0,-3.682955923697886,-1.841477961848943,0.00615577760551657
354,0.8377427012264064,2.0,1.0,-6.206762204827953,-3.1033811024139766,0.006178146689864141
355,0.8373238298757932,3.0,1.5,-0.8352457769019033,-0.41762288845095163,0.006236037314603371
356,0.8369051679608553,2.0,1.0,-7.214070302944306,-3.607035151472153,0.006365932789631188
357,0.8364867153768749,2.0,1.0,-7.4007590401870775,-3.7003795200935388,0.005944833261226969
358,0.8360684720191865,2.0,1.0,-4.211762204827959,-2.1058811024139796,0.006137762078350144
359,0.835650437783177,1.0,0.5,-7.3695789338444735,-3.6847894669222367,0.006469987284924303
360,0.8352326125642855,2.0,1.0,-4.952685796300416,-2.476342898150208,0.006775580855485584
361,0.8348149962580034,2.0,1.0,-6.790950816527122,-3.395475408263561,0.00819896367445056
362,0.8343975887598745,0.0,0.0,-9.955660215997899,-4.977830107998949,0.007379531495140067
363,0.8339803899654946,2.0,1.0,-7.464355048977534,-3.732177524488767,0.006990510333063347
364,0.833563399770512,3.0,1.5,-3.1204694282239434,-1.5602347141119717,0.006900170042312571
365,0.8331466180706267,2.0,1.0,-4.251327292600211,-2.1256636463001053,0.006892391835738506
366,0.8327300447615915,2.0,1.0,-5.857251117617572,-2.928625558808786,0.007563871344152305
367,0.8323136797392108,3.0,1.5,-3.3996580399231036,-1.6998290199615518,0.007799636482128075
368,0.8318975228993413,1.0,0.5,-8.034460391544734,-4.017230195772367,0.007428740138587143
369,0.8314815741378917,2.0,1.0,-6.350171303208281,-3.1750856516041406,0.007616841539607517
370,0.8310658333508228,2.0,1.0,-7.143510797128597,-3.5717553985642985,0.006948237210911299
371,0.8306503004341474,1.0,0.5,-8.23017229177437,-4.115086145887185,0.008165331198168653
372,0.8302349752839304,3.0,1.5,-6.531649768111446,-3.265824884055723,0.007271284582093358
373,0.8298198577962885,3.0,1.5,-1.8563932532413043,-0.9281966266206522,0.007285208785906434
374,0.8294049478673904,2.0,1.0,-5.383944487245348,-2.691972243622674,0.007353501163556107
375,0.8289902453934568,0.0,0.0,-12.056327292600233,-6.028163646300117,0.00731270806863904
376,0.8285757502707601,1.0,0.5,-7.9867157287525306,-3.9933578643762653,0.0065531029931402635
377,0.8281614623956248,1.0,0.5,-7.9034314575050715,-3.9517157287525357,0.006842686335689255
378,0.8277473816644271,2.0,1.0,-4.078668487809551,-2.0393342439047757,0.0069748751340167866
379,0.827333507973595,1.0,0.5,-6.698999709918206,-3.349499854959103,0.007298381276029562
380,0.8269198412196082,3.0,1.5,-4.395370604034757,-2.1976853020173786,0.0076293555041775105
381,0.8265063812989984,1.0,0.5,-7.75947987611039,-3.879739938055195,0.00823162108460175
382,0.826093128108349,2.0,1.0,-7.257507632487714,-3.628753816243857,0.007932497577608695
383,0.8256800815442948,1.0,0.5,-8.038054747887077,-4.019027373943539,0.007218628646140652
384,0.8252672415035227,1.0,0.5,-5.6343879125256215,-2.8171939562628108,0.007885122651101223
385,0.824854607882771,2.0,1.0,-5.078398360412079,-2.5391991802060394,0.007777315424755215
386,0.8244421805788297,3.0,1.5,-2.573510797128597,-1.2867553985642985,0.00717333418184093
387,0.8240299594885403,3.0,1.5,-3.850304643393666,-1.925152321696833,0.007748670719697007
388,0.8236179445087961,3.0,1.5,-4.011795068376054,-2.005897534188027,0.007477333025474634
389,0.8232061355365418,2.0,1.0,-5.036616904563342,-2.518308452281671,0.007851816287397274
390,0.8227945324687735,2.0,1.0,-7.450614728488562,-3.725307364244281,0.007609952663603638
391,0.8223831352025393,2.0,1.0,-7.257731283809755,-3.6288656419048775,0.008945636017514127
392,0.821971943634938,1.0,0.5,-9.673734448450647,-4.8368672242253234,0.008367431034067912
393,0.8215609576631205,2.0,1.0,-5.6801469527127075,-2.8400734763563538,0.007936232422611543
394,0.8211501771842891,3.0,1.5,-3.419355048977528,-1.709677524488764,0.007759116395775761
395,0.820739602095697,2.0,1.0,-4.925535388865029,-2.4627676944325145,0.007954317006016415
396,0.8203292322946492,2.0,1.0,-6.52024577690191,-3.260122888450955,0.008398304334176439
397,0.8199190676785019,2.0,1.0,-5.935436564675845,-2.9677182823379225,0.007908420679824692
398,0.8195091081446627,1.0,0.5,-8.690337740486667,-4.3451688702433335,0.008095880822012467
399,0.8190993535905904,3.0,1.5,-5.845125815698946,-2.922562907849473,0.007833814851141402
400,0.8186898039137951,2.0,1.0,-4.086037914181967,-2.0430189570909834,0.007710995449950652
401,0.8182804590118382,1.0,0.5,-6.607362332223093,-3.3036811661115464,0.009518775679171086
402,0.8178713187823323,1.0,0.5,-9.263734448450647,-4.631867224225323,0.008255024009517262
403,0.8174623831229412,2.0,1.0,-3.986616904563342,-1.993308452281671,0.007811436415649951
404,0.8170536519313798,1.0,0.5,-8.207975408263557,-4.103987704131779,0.0084801733932857
405,0.8166451251054142,2.0,1.0,-4.818141845541932,-2.409070922770966,0.007850951089390686
406,0.8162368025428616,2.0,1.0,-4.906037680637078,-2.453018840318539,0.008712752018389957
407,0.8158286841415902,2.0,1.0,-5.171393253241298,-2.585696626620649,0.008266309396629886
408,0.8154207697995194,3.0,1.5,-2.6424426604127182,-1.3212213302063591,0.008871534509983446
409,0.8150130594146197,2.0,1.0,-5.941795068376054,-2.970897534188027,0.007939485058720623
410,0.8146055528849124,0.0,0.0,-11.55396661282522,-5.77698330641261,0.007821687523142568
411,0.81419825010847,2.0,1.0,-4.979578700299577,-2.4897893501497883,0.009785848477456187
412,0.8137911509834158,4.0,2.0,-0.38354366067669243,-0.19177183033834622,0.008842929076802517
413,0.8133842554079241,1.0,0.5,-7.199677524488767,-3.5998387622443837,0.008903030885516533
414,0.8129775632802202,1.0,0.5,-7.583560917022943,-3.7917804585114716,0.00827769717866821
415,0.8125710744985801,1.0,0.5,-7.517975408263549,-3.7589877041317745,0.00846842974091747
416,0.8121647889613309,1.0,0.5,-8.891762204827964,-4.445881102413982,0.00790099296984928
417,0.8117587065668503,4.0,2.0,-1.3624416718466243,-0.6812208359233122,0.007967577164859643
418,0.8113528272135669,2.0,1.0,-5.511650001656337,-2.7558250008281684,0.008064229769100036
419,0.8109471507999602,2.0,1.0,-6.209413915469302,-3.104706957734651,0.0077283665857144765
420,0.8105416772245603,1.0,0.5,-9.268444836487518,-4.634222418243759,0.007737676672238325
421,0.8101364063859481,1.0,0.5,-9.254190264147265,-4.627095132073633,0.00949139892855393
422,0.8097313381827551,1.0,0.5,-9.335535388865038,-4.667767694432519,0.008779691573498505
423,0.8093264725136637,1.0,0.5,-8.334578700299579,-4.167289350149789,0.008888766286628587
424,0.808921809277407,3.0,1.5,-5.17317957501994,-2.58658978750997,0.008190814647158342
425,0.8085173483727683,2.0,1.0,-4.626696244186866,-2.313348122093433,0.00846362253717546
426,0.808113089698582,1.0,0.5,-6.794724000564188,-3.397362000282094,0.00808180554304272
427,0.8077090331537328,2.0,1.0,-2.699401525052962,-1.349700762526481,0.00845467653724232
428,0.8073051786371559,3.0,1.5,-3.0233654968639785,-1.5116827484319892,0.008314481557213834
429,0.8069015260478374,1.0,0.5,-7.10051590429937,-3.550257952149685,0.008582147494889796
430,0.8064980752848135,2.0,1.0,-5.856273292038344,-2.928136646019172,0.009577086098891284
431,0.8060948262471712,1.0,0.5,-6.954644660940664,-3.477322330470332,0.009643351310597998
432,0.8056917788340476,2.0,1.0,-8.065627352449795,-4.032813676224897,0.008150715742127172
433,0.8052889329446307,1.0,0.5,-8.668174709090033,-4.334087354545017,0.008081964659504592
434,0.8048862884781584,1.0,0.5,-8.071028934039656,-4.035514467019828,0.007308399965321379
435,0.8044838453339194,3.0,1.5,-4.170581864940463,-2.0852909324702313,0.007835059783953642
436,0.8040816034112525,2.0,1.0,-8.247053469239205,-4.1235267346196025,0.00756640835066459
437,0.8036795626095469,2.0,1.0,-6.825328993889233,-3.4126644969446165,0.007549882051534951
438,0.8032777228282422,1.0,0.5,-7.518746838866983,-3.7593734194334916,0.00767447124235332
439,0.8028760839668281,1.0,0.5,-7.661696244186873,-3.8308481220934363,0.007771554903260299
440,0.8024746459248447,1.0,0.5,-6.963866136187912,-3.481933068093956,0.007922441503033041
441,0.8020734086018824,1.0,0.5,-7.57831902078855,-3.789159510394275,0.00870791386280741
442,0.8016723718975814,3.0,1.5,-2.3705285282606137,-1.1852642641303068,0.00800264864561281
443,0.8012715357116327,3.0,1.5,-3.4117622048279608,-1.7058811024139804,0.007707890938701374
444,0.8008708999437769,0.0,0.0,-11.46106203113266,-5.73053101556633,0.007514833331640278
445,0.8004704644938051,3.0,1.5,-3.3381087484489496,-1.6690543742244748,0.006989685858466796
446,0.8000702292615582,1.0,0.5,-8.84231684471377,-4.421158422356885,0.006918680500904364
447,0.7996701941469275,1.0,0.5,-9.526932519470174,-4.763466259735087,0.00678033451882324
448,0.7992703590498541,4.0,2.0,-2.083767311998736,-1.041883655999368,0.0067454744236809866
449,0.7988707238703292,2.0,1.0,-3.1562944290521147,-1.5781472145260573,0.0066981192365554824
450,0.7984712885083941,0.0,0.0,-8.106583807470349,-4.0532919037351745,0.007047085372198905
451,0.79807205286414,4.0,2.0,-2.2855952439228995,-1.1427976219614497,0.008293843707069754
452,0.797673016837708,1.0,0.5,-6.805706692073315,-3.4028533460366575,0.007934945561656994
453,0.7972741803292892,2.0,1.0,-5.657164019962707,-2.8285820099813535,0.007426815090168799
454,0.7968755432391246,3.0,1.5,-2.3428193700307016,-1.1714096850153508,0.0074562647193670275
455,0.796477105467505,4.0,2.0,-1.0746580399231054,-0.5373290199615527,0.007652673123936568
456,0.7960788669147714,3.0,1.5,-4.372185156976479,-2.1860925784882395,0.007930288903548249
457,0.7956808274813141,3.0,1.5,-5.342619080638135,-2.6713095403190676,0.007435767168977431
458,0.7952829870675735,3.0,1.5,-5.730568252413136,-2.865284126206568,0.008028162934684328
459,0.7948853455740398,5.0,2.5,0.5189487068355856,0.2594743534177928,0.007633819899388722
460,0.7944879029012528,2.0,1.0,-6.737044489096883,-3.3685222445484415,0.007615255594386586
461,0.7940906589498022,2.0,1.0,-7.462218020524588,-3.731109010262294,0.00867470643017441
462,0.7936936136203274,0.0,0.0,-12.579769488073543,-6.289884744036772,0.007474804654983538
463,0.7932967668135174,2.0,1.0,-6.439024060413772,-3.219512030206886,0.007236865712329745
464,0.7929001184301107,2.0,1.0,-5.752685796300421,-2.8763428981502104,0.007018748129984098
465,0.7925036683708957,3.0,1.5,-2.2201722917743685,-1.1100861458871842,0.007381408627011947
466,0.7921074165367102,2.0,1.0,-5.5651800498057,-2.78259002490285,0.0072209242305585316
467,0.7917113628284419,2.0,1.0,-5.58630615558644,-2.79315307779322,0.0070662980852648615
468,0.7913155071470277,2.0,1.0,-6.64037060403476,-3.32018530201738,0.007282827132647591
469,0.7909198493934543,3.0,1.5,-4.911584796036444,-2.455792398018222,0.006904116643459669
470,0.7905243894687576,2.0,1.0,-6.38087147690359,-3.190435738451795,0.007397065977565944
471,0.7901291272740233,2.0,1.0,-6.866318546002784,-3.433159273001392,0.008367984130579447
472,0.7897340627103864,1.0,0.5,-8.34895809977269,-4.174479049886345,0.007042073769095753
473,0.7893391956790312,1.0,0.5,-7.003053759320979,-3.5015268796604895,0.00720969654952309
474,0.7889445260811917,4.0,2.0,-2.19817470909004,-1.09908735454502,0.007269074211030134
475,0.7885500538181511,3.0,1.5,-4.311273292038343,-2.1556366460191714,0.007129082537389227
476,0.7881557787912421,3.0,1.5,-4.2098816912451476,-2.1049408456225738,0.0073596729324864486
477,0.7877617009018465,0.0,0.0,-9.047242604565035,-4.523621302282518,0.007229658735117742
478,0.7873678200513956,3.0,1.5,-2.7519992351324394,-1.3759996175662197,0.007190872652988348
479,0.7869741361413699,1.0,0.5,-10.312375711205554,-5.156187855602777,0.006896817783958145
480,0.7865806490732993,3.0,1.5,-6.085739555621414,-3.042869777810707,0.0068223718640261465
481,0.7861873587487627,3.0,1.5,-3.1408383798105985,-1.5704191899052993,0.007919669960891561
482,0.7857942650693883,2.0,1.0,-5.961247952976691,-2.9806239764883453,0.007281905408017337
483,0.7854013679368537,0.0,0.0,-7.8731795750199325,-3.9365897875099662,0.0068018644642350926
484,0.7850086672528853,4.0,2.0,-1.3593345758457807,-0.6796672879228903,0.007763518960481244
485,0.784616162919259,1.0,0.5,-8.02496126441357,-4.012480632206785,0.006980340108275414
486,0.7842238548377993,2.0,1.0,-3.7643550489775235,-1.8821775244887617,0.006403429067826697
487,0.7838317429103805,1.0,0.5,-8.251327526145108,-4.125663763072554,0.006576679859842573
488,0.7834398270389253,2.0,1.0,-6.5255818649404596,-3.2627909324702298,0.006517870812676847
489,0.783048107125406,3.0,1.5,-4.514835215169721,-2.2574176075848604,0.006606069546458977
490,0.7826565830718433,2.0,1.0,-5.078746838866978,-2.539373419433489,0.006881410842096167
491,0.7822652547803074,2.0,1.0,-6.889526352185819,-3.4447631760929096,0.00791314651457859
492,0.7818741221529173,2.0,1.0,-4.917898709654228,-2.458949354827114,0.007146336726312126
493,0.7814831850918409,2.0,1.0,-6.019803340187716,-3.009901670093858,0.007600021551895354
